class_0,class_1,text
1,0,hoot half great way american people see candidate like hes giving 15cent stump speech
1,0,far perfect heart right place innocent wellmeaning
1,0,waydowntown means perfect film boasts huge charm factor smacks originality
1,0,tim allen great role never hogs scenes fellow cast plenty laughs good lines everyone comedy
1,0,load enjoyable conanesque claptrap punishing specialeffects soul assaults mummy pictures represent
1,0,enormously likable partly aware grasp absurd
1,0,heres british flick gleefully unconcerned plausibility yet determined entertain
1,0,old story lively script sharp acting partially animated interludes make kiss seem minty fresh
1,0,must seen believed
1,0,everything yvan charlotte everything yvans rambunctious jewish sister nonjew husband feels funny true
1,0,sweet home alabama nice harmless date film
1,0,years happiest surprise movie deals real subject always surprising way
1,0,fans behans work irish movies general rewarded borstal boy
1,0,mysteries transparently obvious slowly paced thriller worth recommending two marvelous performances michael caine brendan fraser
1,0,solidly seaworthy chiller
1,0,get past fantastical aspects harsh realities isle youll get sockyouintheeye flick visual tourdeforce story unlike likely see anywhere else
1,0,wellmade thriller certain level intelligence nonreactionary morality
1,0,theres enough science make count educational enough beauty make unforgettable
1,0,remains solid somewhat heavyhanded account neardisaster done howard steady imaginative hand
1,0,makmalbaf follows resolutely realistic path uncompromising insight harsh existence kurdish refugees irans borderlands
1,0,good chunk running time trapped effective claustrophobic thriller
1,0,crush clever captivating romantic comedy welcome pinch tartness
1,0,nair capture complexity big family trials tribulations
1,0,seaside splendor shallow beautiful people nice look wait story get going
1,0,rare urban comedy even attempts insight honesty disarming indie
1,0,ranks among willams best screen work
1,0,engagingly captures maddening magnetic ebb flow friendship
1,0,experience engrossing like buried new environment
1,0,traditional moviemaking way done lot careful period attention well welcome wit
1,0,thoroughly enjoyable
1,0,maybe past year seen release worst film comedies decades honestly analyze really isnt bad
1,0,droll wellacted characterdriven comedy unexpected deposits feeling
1,0,simply fun youll ever documentary
1,0,funny movie
1,0,watching hanekes film aptly enough challenge punishment watching huppert great actress tearing landmark role riveting
1,0,cop story understands medium amazingly well
1,0,one best understated performances jack nicholsons career
1,0,britney delivered big screen safe sound way like 20yearold superstar girls travel fame freeway
1,0,outside show business enjoy close look people dont really want know
1,0,kind nervous film either give mild headache exhilarate
1,0,fascinating fun film
1,0,tadpole sophisticated funny goodnatured treat slight pleasure
1,0,insightful oscarnominated documentary children sides everescalating conflict say away watchful parental eyes gives peace yet another chance
1,0,admired work lot
1,0,whether youre moved love bored frustrated film youll still feel something
1,0,enough moments heartbreaking honesty keep one glued screen
1,0,smart sweet playful romantic comedy
1,0,australian actordirector john polson awardwinning english cinematographer giles nuttgens make terrific effort disguising obvious energy innovation
1,0,interesting fun see goodall chimpanzees biggerthanlife screen
1,0,wont bust gut intended merely blandly cinematic surgical examination makes joke joke
1,0,somewhat crudely constructed gripping questing look person racked selfloathing becomes enemy race
1,0,narc may get originality wears bmovie heritage like badge honor
1,0,films striking ending one realizes long way go fully understand sexual permutations involved
1,0,drumline entertaining admirable doesnt
1,0,best early plays culture clashes brothers
1,0,rare beautiful film
1,0,unabashedly schmaltzy thoroughly enjoyable true story
1,0,thoughtful look painful incident made headlines 1995
1,0,walk good girl mixed emotions disapproval justine combined tinge understanding actions
1,0,tsai mingliang taken trademark style refined crystalline point
1,0,purely propaganda work unabashed hero worship nonetheless likely inadvertently timely invaluable implicit reminder role foreign policy played rise castro
1,0,trimmed 20 minutes lavish threeyearold production enough grandeur scale satisfy grownup escapism
1,0,get truly unique character studies crosssection americana hollywood couldnt possibly fictionalize believed
1,0,though film clumsy ambitions equally admirably uncommercial
1,0,daring mesmerizing exceedingly hard forget
1,0,dangerous lives altar boys take adolescence feels painfully true
1,0,moores performance impresses almost much work haynes 1995s safe
1,0,result something quite fresh delightful
1,0,persnickety preteens enjoy nonthreatening thrilling adventure
1,0,despite many infuriating flaws least amys selfabsorbed personality amys os honesty win
1,0,one polanskis best films
1,0,day great bond movie good bond movie still makes much better typical bond knockoffs
1,0,polished korean politicalaction film good bad hollywood action epics progress
1,0,denis cowriter michele petins impeccable screenplay penetrates rawness unflinching tantalizing lead provocatuers testud parmentier give superlative performances
1,0,absorbing trip minds motivations people stress well keen unsentimental look variations theme motherhood
1,0,passions aroused discord old new cultures set strange stark beauty mideast desert lovingly perceptively filmed almost taste desiccated air
1,0,remarkably accessible affecting
1,0,never mind whether buy stuff barris cia hit man kooky yet shadowy vision clooney sustains throughout daring inventive impressive
1,0,triumph art direction narrative art direction
1,0,behan knew spin tale one cant help think hed appreciate attempt turn life art
1,0,additional storyline interesting entertaining doesnt magical quality beginning story like new footage still love old stuff
1,0,though mama takes bit long find rhythm thirdact plot development somewhat melodramatic ribald humor touching nostalgia sure please anyone search jules jim new millennium
1,0,might buy ideas youll definitely want tshirt
1,0,provides intriguing window imagination hermetic analysis todd solondz
1,0,windtalkers shapelessly gratifying kind movie invites pick apart faults even admit somehow hit live
1,0,presents astute appraisal middle american musical torpor desperate struggle escape
1,0,thoughtful moving piece faces difficult issues honesty beauty
1,0,one greatest romantic comedies past decade
1,0,wouldnt call good girl date movie antidate movie like good good horrid
1,0,film brimming detail nuance one speaks volumes ability human spirit find solace events could easily crush forever
1,0,ultimately stands forth important chronicle abuses one latin americas oppressive regimes
1,0,movie soft percolating magic deadpan suspense
1,0,wellmade often lovely depiction mysteries friendship
1,0,using audience figurative portofcall dong pulls evenhanded ideological ship dock unloading continues longer journey still ahead
1,0,transporter lively fun dumb
1,0,ever possible say williams truly inhabited character
1,0,presenting impossible romance impossible world pumpkin dares us say either impossible forces us confront whats possible might make
1,0,impressive debut firsttime writerdirector mark romanek especially considering background music video
1,0,incendiary deeply look one peculiar peculiarly venomous bigotries increasingly frightening theocracy
1,0,performances top notch get accents nothing becomes emotional though still positive wrench sit
1,0,successes also tempered elements prove direct antithesis gets right
1,0,solid affecting exactly
1,0,dazzlingly selfassured directorial debut hard know praise first
1,0,parker holds true wildes vision pure comedy absolutely meaning desire anything polished sophisticated entertainment love cleverness
1,0,munchs genuine insight makes films occasional overindulgence forgivable
1,0,thankfully film skirts rapidly deteriorating line fantasy reality takes tongueincheek attitude even pushes croc hunter agenda
1,0,ultimately message trouble every day seems sexual desire disrupts lifes stasis
1,0,youre like sucker good old fashion romance someone shamelessly loves eat mostly martha offers perfect ingredients satisfy appetite
1,0,film enough everything reenactments archival footage talkinghead interviews music simply sublime
1,0,stabs absurdist comedy mostly humor sweet gentle occasionally cloying kind become iranian specialty
1,0,wonderful characterbased comedy
1,0,would interesting hear side talk women count
1,0,unique tugofwar viewer expectations undeniable pleasure right
1,0,uses oldtime formula terribly original rather messy love big dumb happy movie big fat greek wedding
1,0,almost impossible moved movies depiction sacrifice stirring epilogue postsoviet russia
1,0,knows exactly godard film words images dont add mesmerize
1,0,principals cast fine bishop stevenson standouts
1,0,could change america full necessary discussion points accessible makes complex politics understandable viewers looking nothing energetic entertainment
1,0,whats striking largely celebratory film sense isolation permeates bastions individuality ikea world
1,0,youre mind set goofy comedy troopers entertain gross outs bawdy comedy head games
1,0,somewhat blurred kinnears performance razor sharp
1,0,director mr ratliff wisely rejects temptation make fun subjects
1,0,anyone remembers 60s interested one mans response stroke ram dass fierce grace worth seeking
1,0,intriguing beautiful film read book likely disappointed
1,0,new guy heart brain
1,0,savvy exploration paranoia insecurity americas culture fear
1,0,legendary irish writer brendan behans memoir borstal boy given loving screen transferral
1,0,films greatest asset much another connectthedots spyontherun picture
1,0,clever caper movie twists worthy david mamet enormous fun thinking audiences
1,0,one saddest films ever seen still manages uplifting overly sentimental
1,0,morton usual brilliant
1,0,tug war ensues much snapshot modern china microcosm crash course movie mythology
1,0,nearly surreal dabbling french simple movie youll taking risk choose see enjoyed ride bumps creamy depth ultimate theme
1,0,could say slow times could say characters act ways real people wouldnt one thing couldnt say alias betty predictable
1,0,asia authors anna battista italian superstar aspiring directress happens worst enemy
1,0,roman coppola may never become filmmaker dad heck filmmakers based cq ill certainly keeping eye next project
1,0,amusing breezily apolitical documentary life campaign trail
1,0,high melodrama emotionally engrossing thanks strong credible performances whole cast
1,0,finally genre movie delivers couple genres less
1,0,much enjoyable watch enlightening listen new sides previous reality visit people able make impact theater world
1,0,spielberg rare director want invite viewers gawk applaud special effects wants part action wallpaper chosen reality thankfully
1,0,post 911 philosophical message personal freedom first might palatable intended
1,0,hu liu offer natural matteroffact performances glint sorrow longing love
1,0,bold lyrical first feature raja amari expands pat notion middleaged women wanna fun rousing treatise sensual empowerment
1,0,easier respect enthuse anderssons rigorous personal vision distanced distancing
1,0,girls gone wild gone civil
1,0,tunney allowed build uncommonly human character almost reallive girl complete trouble hope
1,0,film least surprising still ultimately satisfying think sort comfort food mind
1,0,always remains movingly genuine
1,0,intelligent fiction learning cultural clash
1,0,grab children imagination amaze amuse
1,0,remarkable 179minute meditation nature revolution
1,0,would follow haneke creepy explorations rewarded brutal committed performances huppert magimel
1,0,involving true story chinese actor takes drugs winds mostly actual people involved
1,0,terrific american sports movie dennis quaid athletic heart
1,0,highenergy movie drumming marching excellent cares storys little weak
1,0,compelling revenge thriller though somewhat weakened miscast leading lady
1,0,amazingly perceptive subtle supportive unsentimental look marks family
1,0,whole lot foul freaky funny
1,0,family fare
1,0,attal mixes comedy serious exploration ego jealousy within seemingly serene marriage
1,0,pianist fine valedictory work polanski made richer experiences making movies somehow richer bargain
1,0,even cant pronounce gyro correctly youll appreciate much vardalos humor transcends ethnic boundaries
1,0,office work really alienating bartleby effectively makes
1,0,farrell thankfully manages outshine role successfully plays foil williss worldweary colonel
1,0,bennetts dramatization personal descent postbreakup perdition morbid appeal thats tough shake
1,0,intriguing entertaining introduction johnson
1,0,expected sayles smart wordplay clever plot contrivances sharp ever though may overshadowed strong performances
1,0,weber weissman demonstrate insight celebratory verve cockettes werent much gender sexual preference political agitprop simply triumph indomitable human rebel connect create
1,0,yeah flicks damn good isnt great
1,0,unbelievably fun film leading man away perfection
1,0,overthetop bit ostentatious movie thats got oodles style substance
1,0,poignant powerful narrative reveals reading writing arithmetic subjects learn life
1,0,nicely serves examination society transition
1,0,boisterous heartfelt comedy
1,0,tender touching drama based true story troubled quest come terms origins reveals yearning hearts acceptance within family circle
1,0,randy film sexy people gorgeous places pushed pulled literally figuratively desire sex lucia makes arousing good time
1,0,absorbing character study andre turpin
1,0,celebrated sundance slight comedy manners winning performances glossy glib charm thats hard beat
1,0,one singles performances awardworthy would expect nothing less bunch
1,0,love reading andor poetry means check youll probably love
1,0,though particular interest students enthusiast international dance world music film designed make viewers ages cultural backgrounds rhythmic ability want get dance
1,0,energetic boldly provocative
1,0,movie album wont want miss
1,0,transitions adulthood fraught theres much truth small amount poetry girls cant swim
1,0,theres nothing fresh wannabes written mr demeo produced directed film charles addessi much time movie feels authentic
1,0,jacquots tosca treat
1,0,end thing audience like beatrice watchful affection monster
1,0,liked movies notting hill four weddings funeral bridget jones diary high fidelity wont want miss boy
1,0,gentle melding drama comedy makes time something true film buff enjoy
1,0,romanek keeps film constantly taut reflecting characters instability metaphorical visual style unnerving heartbeatlike score
1,0,wholeheartedly recommend everyone see movie historical significance alone
1,0,hey else needs shower
1,0,longley constructed remarkably coherent horrifically vivid snapshot turbulent days
1,0,often gruelling heartbreaking witness seldahl wollters sterling performances raise far level usual maudlin disease movie
1,0,go see enjoy
1,0,stunning dreamlike visuals impress even viewers little patience eurofilm pretension
1,0,theres vastness implied metropolis breathtaking
1,0,murderous maids may well comprehensive films also strike closest truth
1,0,people dogtown zboys funny aggressive alive watch cant wait see next
1,0,greenguts monster movies go beaut
1,0,ana vivid vibrant individual movies focus upon makes successful accessible
1,0,slick skillful little horror film
1,0,anderson uses hitormiss aesthetic hits often enough keep film entertaining even none makes lick sense
1,0,bubba hotep wonderful film bravura lead performance bruce campbell doesnt deserve leave building everyone aware
1,0,bullock good job working natural likability
1,0,film precious increments artfully camouflaged everyday activities
1,0,kinnear gives tremendous performance
1,0,frailty written well even simple goddammit near end takes whole meaning
1,0,one hour photo intriguing snapshot one man delusions bad doesnt flashes insight
1,0,kaufman creates eerie sense time events night matthew killed
1,0,chalk adoration de niro murphy pretty good time movie despite myriad flaws
1,0,scenes sensibility familiar exudes kind nostalgic spymovie charm time fresh free usual thriller nonsense seems happening first time
1,0,represents moviemaking doesnt demand dumb distracted audience
1,0,charming yet poignant tale irrevocable ties bind
1,0,enchanting spectacular potter fans anxious ride hogwarts express toward new year magic mischief
1,0,humble effort spiced wry humor genuine pathos especially morgan redgrave
1,0,examination aquatic life shores baja california peninsula mexico offers engrossing way demonstrate virtues imax format
1,0,dark disturbing also surprisingly funny
1,0,movie avalanche eyepopping visual effects
1,0,starts bang fizzles like wet stick dynamite end still worth look
1,0,impressive though films openended finale refuses entirely close characters emotional wounds
1,0,hip ride hypertime clockstoppers lively enjoyable adventure ages time
1,0,polished relatively sincere piece escapism
1,0,story wraps back around kind elegant symmetry thats rare film today warned slow slog get
1,0,whole cast looks much fun slapstick antics silly street patois tossing around obscure expressions like bellini mullinski compact 86 minutes breezes
1,0,freaky scenes crew wonder theyre ghosts imagining alive sly wink others without becoming postmodern joke made creepy men sardine warped logic
1,0,still pretentious filled subtext entertaining enough face value recommend anyone looking something different
1,0,notorious oodles vulgar highlights
1,0,inspiring heartaffecting film desperate attempts vietnamese refugees living relocation camps keep hopes alive 1975
1,0,level maturity displayed 33yearold firsttime feature director astonishing considering inexperience subject matter
1,0,splendid entertainment young spirit accomplished aspects fullness spirit sense ease comes experience
1,0,disneys liveaction division history releasing cinematic flotsam one occasion unearthed rare gem
1,0,message seems facile earlier films images terrible beauty may care
1,0,whether kiss future cult classic destined completely forgotten open question risktakers crowd check form opinion
1,0,moments account life artist frida kahlo among cinemas finest year unfortunately theyre sandwiched impossibly dry account kahlos life imaginable
1,0,moments heartrending honest unaffected gentle way
1,0,stay clear reminding true story youre likely one helluva time movies
1,0,enough twists tale make far satisfying almost horror film recent memory
1,0,sundance film festival become buzzobsessed fans producers descend upon utah january ferret next great thing tadpole one films declared year really next pretty good thing
1,0,working elliotts memoir rohmer fashions sort delicate articulate character relationship study hes favored decades
1,0,story feels like serious read filled heavy doses always enticing sayles dialogue
1,0,really counts bloody sunday connects visceral level transcends language
1,0,crime matters less characters although filmmakers supply enough complications close calls doublecrosses satisfy us
1,0,hilarious romantic comedy
1,0,actors fantastic makes worth trip theatre
1,0,ranging funny shattering featuring years best acting personal velocity gathers plenty dramatic momentum
1,0,complain time seeing ideas repeated films bourne identity proves fresh take always possible
1,0,recalls quiet freakouts like lavventura repulsion
1,0,epic documentary could get spike lees jim brown american long last gives subject movie worthy talents
1,0,story congeals feel pieces star wars saga falling place way makes spine tingle revelation excitement
1,0,great comedy filmmaker knows great comedy neednt always make us laugh tim storys yet barbershop shows hes way
1,0,movie one best examples artful large format filmmaking likely see anytime soon
1,0,lends narcotizing bland sinister though nearly sinister biennial disney girl movie machinations biennial disney boy movie
1,0,wellwritten nicely acted beautifully shot scored film works several levels openly questioning social mores ensnaring audience emotional pull
1,0,jason cheesy effects hoary plot macabre selfdeprecating sense humor makes lot
1,0,taymor utilizes idea making kahlos art living breathing part movie often catapulting artist work isnt new idea done never vividly much passion
1,0,impressive flawed effort indicates real talent
1,0,two generations within one family test boundaries intelligent restrained comingofage drama
1,0,sounds sick twisted miracle shainbergs film truly romance
1,0,disturbing brilliant documentary
1,0,mesmerizing eyeopening tour modern beijing culture journey rebellion retreat oblivion return
1,0,one best examples treat subject youre fully aware examined much like photo didnt know taken
1,0,prove female director make movie soft edges kathryn bigelow offers sugarcoating interludes lightness film unrelentingly claustrophobic unpleasant
1,0,villeneuve seems realize intuitively even morality reduced option ultimate mysteries life death
1,0,result mesmerizing filled menace squalor
1,0,fisher bared soul confronted shortcomings way feels human true life
1,0,fun codetalk fly right everyones head
1,0,bourne jason bourne scale building like super hero outstealth agent hell get girl hes super spy
1,0,makes movie comedy way avoids serious emotions involved
1,0,exhilarating experience
1,0,cuddly sequel 1999 hit little visually polished little funnier little madcap
1,0,pleasures super troopers may fleeting theyll register strongly anybody still retains soft spot precollegiate humor
1,0,film delivers full assault renos immense wit insight time travel back felt like unforgettably uncertain days
1,0,might predictably heartwarming tale suffused complexity
1,0,although much like first movie based rowlings phenomenal fantasy best sellers second goround possesses quite pleasing headlong thrust likably delinquent attitude
1,0,take care cat honestly nice little film takes us examination young adult life urban south korea hearts minds five principals
1,0,story moves inexorably seven day timeframe picture becomes increasingly mesmerizing
1,0,cozy ingratiating work challenging sometimes clever always interesting reasons enough see
1,0,film runs equal parts innocence wisdom wisdom comes experience fun grown
1,0,rarely films come along intelligent exuberant moving monsoon wedding
1,0,one scarcely needs subtitles enjoy colorful action farce
1,0,quite funny type movie
1,0,often infuriatingly glib posturing yet made great evident care manages deliver man way arouse curiosity even unknowing viewer
1,0,one herzogs least inspired works
1,0,boisterous comedy serves cruel reminder fate hundreds thousands chinese one qualify terrible tragedy
1,0,elling really couple crazy guys therapeutic laugh along
1,0,never sinks exploitation
1,0,irresistible combination rousing good story set truly grand scale
1,0,theres denying physically spectacular qualities film emotional integrity performances
1,0,exquisitely acted masterfully preciously interwoven film addresses fascinating intelligent manner intermingling race politics local commerce
1,0,stevensons performance clueless fiercely committed volatile combination
1,0,fine movie go see
1,0,despite flaws secretary stays head makes question firmly held positions
1,0,one rare exhilarating cinematic delights gets even better hindsight mull every nuance mind
1,0,everything works average higher mary recent comedies
1,0,byzantine melodrama stimulates higher brain functions well libido
1,0,sensitive expertly acted crowdpleaser isnt little broad comedy unabashedly sentimental tears
1,0,films sharp often mischievous sense humor catch guard
1,0,almost every scene film gem could stand alone perfectly realized observation mood behavior intent
1,0,psychologically rich suspenseful moral thriller stellar performance al pacino
1,0,versions classic like predecessor pleasures still plentiful
1,0,provides nailbiting suspense credible characters without relying technique pretentious dialogue
1,0,tried anything would fail perhaps explode level manic whimsy right
1,0,sincere exploit subjects honest manipulate audience
1,0,saturation bombing reggios images glass evocative music ultimately leaves viewers task divining meaning
1,0,serious sense purpose finds way lay bare tragedies setting good deal warmth humor
1,0,road movie gives emotional whiplash youll glad went along ride
1,0,bowelcurdling heartstopping recipe terror
1,0,daughter danang film seen especially arent aware forgotten unmentioned victims war
1,0,zhang yimou delivers warm genuine characters lie dishonesty genuinely believe way bring happiness loved ones
1,0,breathes surprising new life familiar amalgamating genres adding true human complexity notsostock characters
1,0,hokey supercool definitely hurry sit back relax laughs little ones get fuzzy treat
1,0,pleasant romantic comedy
1,0,count times
1,0,greengrass delivered undoubted stylistic tourdeforce managed elements sound cinematography skill
1,0,smiths point simple obvious peoples homes extensions particularly eccentric people particularly eccentric living spaces subjects charmers
1,0,profat farce overcomes much excessive moral baggage thanks two appealing lead performances
1,0,first twothirds sparklingly inventive artful always fast furious tale kids go happily along ride
1,0,majidis poetic love story ravishing bit draggy times
1,0,smartest bonehead comedy summer
1,0,effectively feeds senses chilling sights sounds within camp create completely numbing experience
1,0,love way took chances really asks take great leaps faith pays
1,0,debut film director denzel washington delivers lean engaging work
1,0,two words tell know deciding see anthony hopkins
1,0,movies quiet affirmation neighborhood values gives honest livedin glow
1,0,teasing drama whose relentless gooddeedbaddeed reversals interesting enough make sinner like pray even interesting less symmetrical less obviously crossshaped creation
1,0,hilarious acidic brit comedy
1,0,ironic speculation democracy culture unaccustomed
1,0,lifeaffirming vulgar mean liked
1,0,several degrees shy grossout contests one expects current teen fare
1,0,inherent strength material well integrity filmmakers gives comingofage story restraint well warmth
1,0,led griffins smartly nuanced performance enthusiasm cast lot fun material
1,0,tuck everlasting achieves delicate balance romantic innocence philosophical depth
1,0,gentle blend present day testimonials surviving footage burstein family performing historical archives telling stills
1,0,generation artifact capturing brief era insanity sports arena surely cannot last
1,0,possession elizabeth barrett browning meets nancy drew directed neil labute hmm
1,0,uneven intriguing drama part homage part remake italian masterpiece
1,0,windtalkers celebrates human spirit packs emotional wallop
1,0,never huge fan dickens 800page novel surprised much pleasure watching mcgraths version
1,0,best thing film show us mind looks like creative process operates
1,0,failed connections divine secrets yaya sisterhood nurturing gauzy dithering way
1,0,pretty dicey material unexpected zigs zags help
1,0,compellingly watchable
1,0,filmmakers skillfully evoke sense menace nature holds many urban dwellers
1,0,laserprojected paintings provide spellcasting beauty russell dreyfus romantic pairing hearts preciously exposed history corners
1,0,dont especially tough grader give charitable bminus emperors club
1,0,divine secrets yaya sisterhood may exactly divine definitely defiantly ya ya terrific songs spirited performances
1,0,viewed terms treasure planet family entertainment true fans stevensons novel likely prefer disneys faithful 1950 liveaction swashbuckling classic
