class_0,class_1,text
0,1,walking home friggin rain wet cold
1,0,youll come brazil money win want brazil debbie heres cool ask tom
0,1,around missing baby
0,1,really wish dc right
0,1,going take shower fix pizza miss baby texttt call need
0,1,let go homeplease
0,1,could soundtrack rs lives bad someday never come
0,1,found family affected typhoon philippines thx httpbitlyvn9ni
0,1,unfortunately doesnt might clone sell youd like lost halloween costume toodaniel faraday
0,1,flora im dying
1,0,rt post comment fan page youre entered win 100 atlantic golf gift card
0,1,hate ill weekendsall plans window soup sofa
0,1,would awesome wedding im could like sadly really wont httpbitly29w0c0
1,0,would make funny tshirt rt changing name dad
0,1,piece car snapped clean opened drivers side door earlier door wont stay open
0,1,ive got missy higgins songs stuck head
0,1,yeah dont even energy think anymore
0,1,miss holidays like mad already
0,1,many films havent seen yet
0,1,theyre telling chug 32 oz sooooo gonna happen time go
0,1,lost hairbrush somewhere brooklyn michigan went swimming morning im going make fantastic first impression
0,1,gotta get fuck outta smhfuck im gon take risk
0,1,god damn want fucking game night want play ze board games
1,0,another long day surprisingly stressless considering rain commute lunchenda mister kebab keema pita yum
1,0,took qual sua fama na escola quiz got popular whatll get httpbitly11wxcn
1,0,rt lol
1,0,still dunno would put lol far would consist pics thats flickrs like name think
1,0,loo well better grab grub love zsa zsa gabor classy stylish
0,1,badmood badmood badmood idk bcause im hungry bad hair daaay
1,0,celebrate rt dropbox iphone app dropped
1,0,bad liked packed lunches went home dinner
1,0,rt favs awesome
0,1,fans windows im still really hot want august
1,0,ur wearing outfits yall wore hanging tough arent lol
1,0,rednecks dont like kind lol
0,1,wil luk marlyfank yoo sayin bowt iti ope yoo owt wark tooday cos nise sunny strokes
1,0,things common opinions color orange
1,0,cant wait tackle hug hours 33
1,0,woooot woooooooot 90210 picked right baseball team good shitttt
1,0,would lovely roasted chicken tuna fishies day long
0,1,well admit spending days hands knees like cinderella isnt fun could imagine
0,1,noticed mbp cools keyboard guess cant leave closed anymore connected display
1,0,chilling home da17 5ap
1,0,happy thanksgiving celebrate beautiful day clear crisp get cook
1,0,heck yea everyone else keep around
1,0,dont thank fact thank guys channel greetings fr cancun mx
1,0,guys pretty cool
1,0,deep thanks love osang rubs
1,0,smart smrt
1,0,hmm think went meet greet yes show always great stalker bras purple boa much love
0,1,arrghh twitter
1,0,yec wrap great working skillet group1crew bluetree incredible people incredible things
1,0,already finished final edits ch shinny lovely absolutely proud hook end ch
1,0,interesting sort moderator two sarah text read taylor skype fun times
1,0,guess finished lease financial aid paper feel like thee weight lifted shoulders
1,0,luv rt little used draw walls signed brothers nameparents bought
0,1,rt conservatives republicans scared death children may find parents bat shit crazy
0,1,aww qtt periodd stupidd harr dyee didnt workkneww picturee qoo comment ill returnn favorr talkin httplnkms3g6hq
1,0,ah woh toh hain felt twitter outlet throwing energy
1,0,haha think theyre worth british guys extremely talented extremely charming
1,0,im going lucy next year halloween
1,0,arrived cockpit good morning
1,0,si rtlyphpcp fun stay ymca
1,0,case dont know im omegle
1,0,im talking haha see come lol
1,0,ah make smile much dont even know
1,0,love watching old shows feel values shows today
1,0,cant wait looky2 ampel next weekbwahahaha httpmylocmesnbz
1,0,hungry maybe reading harry potter
1,0,summer summer summer mother fuckers
1,0,rt minutes hear sweet music shootshe scores
1,0,mmm desert
1,0,ha dont get facebook lol
1,0,booked last minute trip germany going hamburg little town cannot spell
1,0,bom dia live windmill
1,0,im updating folder
1,0,winnipeg soon hope love guys
1,0,oh man tired im happy feel loved kc co amazing
1,0,glad see everything went good journey begins congrats great christmas present
1,0,definitely book pr gems always read class teacher loves
1,0,wah died ah mean diet ah
1,0,aww look really pretty pic love hat thanks sharing
1,0,britney hahaha dont go 2010 thats one person make happy
1,0,homecoming church lil bit httplnkms2hgvt
1,0,enjoying vino food la whore friends
1,0,amen
1,0,lol aww rt momma man havent seen week getting cuddle
1,0,love mary
1,0,hahah yeshh thankss tass httpmylocmecpj8
1,0,awesome werent gosh hope theyll popular snsd
1,0,ok yeah hahah back state fair frekin tired time go back bed lol
1,0,know loveu caroons
1,0,15th monthsary bpp best bf whole damn world
1,0,lets two
1,0,beautifull news endless music michael jackson httpbitlyn73mz
1,0,ughim looking forward whitecoat ceremony tonight oh well least ill get see family
1,0,yeahhe around lifehe holds huge special meaning menice meet way
1,0,lols gossip girls cooool oth poster
1,0,excited go airport today havent always nice see departures arrivals people
1,0,know issues cool either eyepatch still made awesome
1,0,getting photos quick pace great soon bbq friends
0,1,rt 912 dc march obama hear us crowd roars httpbitlyzgtdz good video
1,0,pal custody already confessed without coercion
1,0,lots children crying school today surprisingly anya wasnt one got big super huge hug though
0,1,thats true still lot dont get started spending iraq war im punching soon
1,0,ordered new creative zen mx cant wait til
1,0,bahahaha dad always gets angry pictures like 3000 haha
1,0,hey wanted another live facebook vid lub ya
1,0,thank call soon
1,0,film sing happy birthday
1,0,keep fingers crossed hehe
1,0,fun beautiful dinner thx hub friends xoxo
1,0,got new phone beautiful already want new one
1,0,wish knew someone famous related cool would beomg thats new life goal perzonally know celeb offers
1,0,excited wifi testing sm later
1,0,currently joining twitter beautiful andrea told amazing lol
1,0,made
1,0,yes favorite one
1,0,yepim itlooking right ill get expert opinion rock house
1,0,last 2009 huhuu great year ever full memory
1,0,well hurting knees muscle leg im fine
1,0,thanks love friends
1,0,great morning usa first five get
1,0,chance eat bettis restaurant sunday pirate game really enjoyed
1,0,rawr need watch oowarai glee awesomeee soooo wuzzup
1,0,fun time riding sisters back haha shes huge im dwarf compared
1,0,waiting come read bedtime story tuck
1,0,im home alone rest day
1,0,lol least change scenery fresh air stimulates mind erm think lol
1,0,bought orinoco uk years ago rock
1,0,youre going want learn pex come talk
1,0,nice sitting outside drinking coffee listen live music guy isnt bad knows play guitar
1,0,detailing lagi yeahh love
1,0,blogged warningcontains reference sweet things
1,0,awesome place white sand beach clear blue sea place sooo relaxing
1,0,librivoxateers new community podcast wonderful thank
1,0,well get settled maybe ill get one splinter pro coffee code
1,0,johnny tep sounds like good name lt3
1,0,yeah got shaking head got lol
1,0,pumpkin picking da fam movies billy tonight
1,0,natalie 10 11 years old
1,0,really awesome recommend listen wild hope record itll change life
1,0,hahaha okay love understand
1,0,bearly coming back school da registration going back tomorrow
1,0,top new years resolution list see
1,0,enough tofu okay get
1,0,love weddings hahaha
1,0,inglorious bastards pretty good time little booty shaking trainwreck chasing
1,0,last update night busy day tomorrow id lying said wasnt excited goodnight twitter tweet dreams
1,0,oh havent seen arent ashamed
1,0,got passes woooohhhoooo gettting hair done packing atlantic city
1,0,well think cool love nkotb etc stuff common
1,0,lol well thats good news far
