class_0,class_1,text
0,1,neva msn dorkazoid smiles
1,0,thank yeah crazy prob dont know zack close last years came visit asked marry said yes best friend small ceremony nashville holidays going wedding north gets army gotta come dont quite date let know love tell life
1,0,hello wanted let know get together saturday plan cooking bring food drinks later evening fire let us know make
1,0,hello mate thing good thanks good see still drums well checked band look good ill check playing way speaking school mates get sort reunion together
1,0,hey girlie wats havent talked foreverhow brent owen ttyl love ya tons
1,0,hey sexy bum love
1,0,definitly good chance last heard whole lot people even coming back next year youd good staff member
1,0,happy birthday mike dont forget drink beer
1,0,like son
1,0,glad hear going well cutie logan cousin becky klinkenberg melissas sister little boy pic olderhe biased kids beautifulbut coming much agree youthey beautiful fortunate great family
1,0,hey buddy miss hope come home soon
1,0,hey
1,0,hey cuz dropping sayhi peace
1,0,ah thanks look ok another 46 go 70 far happy birthday btw
1,0,haha hi daniel
1,0,hey whats good thought id come show love better return favor nice infamous aye bless ya page
0,1,carl lame always mainly dont credit plus im lazy work takes time away arse ah dont need uni losers gonna go next year job okay tad boring hate working every day nick telling new garden centre get hour sunday seven pounds nearly sick mouth miss especially sndays would made us rich anyone knew still work often think maureen hope well hope well friend still go farnham stuff loves xxxoxoxo
1,0,yea wedding everything went really great hope best three cant wait new life start even tho already lol hope alleria doin ok know spelled name wrong tell ttyl
1,0,haha yeah cut inches feels much better though hows everything goingxoxox
1,0,whats hammond hows life treating brother
1,0,hey sexy baby cakeslolim playin anywasy im juss showin ya page love poped ya im finna call yew minso talk yew bout wat supposah yesterday lovesz ya atavia
1,0,hey think saw youweird ummi like background ever helped page pretty cool
0,1,real though havent talked long time
1,0,happy early birthday love bargain alerts
1,0,congrats im happy guys cant ride bull
1,0,like ur pageu movin myspace juice
1,0,thank aaron good time oh already know wantdidnt talk
1,0,darlin im gonna buttah yo bread
1,0,super sweet
1,0,hey happy birthday hope great day
1,0,hey luke beeni like ur real
1,0,hey girl beeni miss ya happy birthday
1,0,hey josh sure hope well jacksonville dont stranger alright
1,0,cherrybomb asking could come visit weekend wanted stop say hey told well give call next time shes invading
0,1,hey chris whats going alot end tryin take things one day time well get sometime
1,0,know really know well really shouldnt asking feel shy want bad dont get wrong havent long time could already feel going hard coming soft wet one know need im desperate help grateful must think lot nerve asking feel tongue around sucking juice theres left mind day long hope im forward im usually like piece gumlol
1,0,yo wut returnin love later mr lazy
1,0,john baby love deff wait till get hang like old times remember ill always matter cause mean world sammy
1,0,yo whats man aint work chillin crib day got big check know means time get fucked later dmo
1,0,great
1,0,everybodys good guys tried make weeks ago got little busy due ole miss games ttyl pshappy birthday
1,0,dointhanks add
1,0,still burning man year ive got great unicorn costume satyr
1,0,love much boo
1,0,aww wus blud cnt believ aint ta da page yet ta show sum love yea im doen get bk love always nie
0,1,little message nasty going fight kellens profile never checks going man fight profile kidding bitch get rid tom
0,1,aint forgot niggy whhat kid get fammo im nap town cha lee fingas left kid bake
1,0,wow nice layout looks awesome oh promise wont tell mom song posted
0,1,yo beatchi forgot actually sent message aaaages ago mentally retarded mean send one back never didwot up2 latelyparpxxx
1,0,hey bobby sounds weird different names ive made ya anyhow cheer sis home soon hate ppl hurts wittyness hav call cheer plzill buy sum chocolate byexxx
1,0,happy thanksgiving hope blessed dayhavent heard awhilehope well
0,1,dont scaner put babys pic
0,1,call nigga son
1,0,hey whats wanted write say thanx add anywho write back guess ill talk laters
1,0,finally heck georgia lol cant wait catch guys
1,0,hey tay love soooooooooooo much sooooooooooooo beautiful
1,0,happy birthday love youi need cell hope youre feeling better
1,0,hey sexy beast havent talked like forever come starved rock tomorrow night root competition take care buddy
0,1,homo lol jp wut damn ur still asleep bet
1,0,stoping page much love ms felisha
1,0,hey thought might need show face would show love love boo mrs already know
1,0,hey homeeelol whats needs come aaron mall whenever gootay gotsta come sometimek adioshasta la byebye nia
0,1,stop pussy whole life find way get jersy
1,0,hey stopping dont nobody gave coment iwas stoping give love
1,0,hey wats long time talk
1,0,happy 18th birthday vicky hope good day darling see soon love ya mate lovce sam
0,1,ohh well arent achieverheheh jokin thats good thing andddd go call im done cleanini gotta clean kitchen dinnein room living roomso gots alot clean 20 freakin dollarsss ill call babe
1,0,hey hunny wanted say hi see youve hope well ttul xo
0,1,okay need pimp page girl
0,1,think im going keep dispatch kids 20 years dont car ill probable sick anywayswait going say yea asshole
0,1,im gunna put top dont ur top
1,0,hi rachel ru hope good talk later
1,0,love uncle donnie
1,0,que laa hey babelook finally put new pik lol yay anyways jus wanted stop sho ur page sum luv yuh im dale luv mwahz
1,0,thanks im glad friendlove melanie
0,1,hey fucker ill see friday mel comin thats ok seth said could come whether like bitch lol love ya quickie
1,0,heeey thanx acceptin add good weekend
1,0,hey hows going thanks add
1,0,stopping say hi hope well love miss kisses
1,0,great seeing week devin hope going well
1,0,heyy alex doin knw shaquanna
1,0,happy birthday dude
1,0,hey papa love layout auesome glad space fun
0,1,fuck
1,0,happy thanksgiving
1,0,yay gonna rad ha ha color going
1,0,im love andrew bird beirut
1,0,sohow heck
1,0,thanks commenting page cutie well
1,0,dewd people going think total bitch automaticly blurb let come conclusion naturallylol psych anyway glad back love working youlove kickin weekendon like kongliterally
1,0,love glad see friend long friend lol
1,0,lol hmm lets see probably mid way summmerr haha
1,0,first comment heheh win know
1,0,hell ya well good luck
0,1,yea would crushed mutha fuckas skull ini cant believe shiti would killed
1,0,wow love ur songs go mine koollol
1,0,parents want go concord carlsile heard good stuff ill driving biggie oh varsity football
1,0,thanks add
1,0,wow guess sooo cool thanks dont forget micro sat wear white
1,0,want watch videowhat malt
1,0,heyy eddiewas long time see hows summer going catch ya later buddy anna
1,0,thanks add mate
1,0,came say hi
1,0,hello
1,0,hey ya
0,1,ever tell honestly recall
1,0,yea
0,1,chillin chillin tryna keep da finals man even though im bout die
1,0,awww baby bet beautiful big hugs baby cant wait see pictures love ya
0,1,lol yeah true im looking forward shoping actual pictures
1,0,hi conner reede grandpa loves
1,0,hey wats dude miss much luv ya man peace nigga
1,0,thank good friend
1,0,hey girl know always three beautiful boys let know anytime help flash strong know people care praying ya love ya girl see ya soon
1,0,row row row blunt twist end light take puffand pass friend keep blunt goin dont skip homies
1,0,yay im elissas first comment hmm still think gone whatever dude
1,0,happy hump day luv
1,0,babys gettin big damn got alot catchin
0,1,doent get called
1,0,urban paradise better come hahah info default
0,1,hey noodle brain
0,1,thanks im okreally anxious yall get back miss rob
1,0,hey congrat hey glad ok well tell ur mom hi britt dad mike love lots later heres number call 719 474 9862
0,1,hey id pay huey dewey jigbooey shank safe little fag ward let mother nature take course
1,0,could totally go deep fried ravioli 5lb bad fries oh dont forget cause wonderful mealscould go toogood times
1,0,confiedent mean funny care people feelings gaw makeing like even
1,0,droping see say hello take care
1,0,sweet thatd awesome
1,0,hey man ill see tomarow
1,0,keepin real
0,1,friends outrage
1,0,hey hows goin havent seen forever baby
1,0,hello dear sam luckily got hands room bedford park pub streatham owned owner windmill brixton sam gonna start gig nights types bands clubparty nights maybe exciting well anyways 1st night gonna sat 30th yall gotta come luv gem xxx
1,0,welcome oh yeah remember homework extra credit nplus
1,0,peterrrr get better
1,0,im fine sweetie seen ages hun doin prob hidin us lol havin crazy weekend missed couple mad nights parents away muchos love xxx
1,0,hey baby miss dont bed partner either isac amys alone bj said whats love baby cant wait see tomorrow good night sweet dreams love kris
1,0,thanks accepting add
1,0,hey hottie lol welcome lol lame im colin need talk someone im
0,1,much sitting around friday night sad huh must old
0,1,mundelein team sucked ass better played home yah im danny
1,0,hey sean miss im happy got myspace everything going college applications weekits awful lol well ill ttys luv ya
1,0,evening young man fancy doncaster home birthdayish weekend officially retro day im sure silver surfer shoes fit right
1,0,baby
1,0,hey hunny im fine dandy thanx ive managed sign myspace cus lettingcomputer says rubbish hey hows lovely university warwick hope getting drunk
1,0,happy birthday dude
1,0,hey uploaded photo printing cool beansmom
1,0,hey tortilla boilol wat 2me juss chillin well write back
1,0,let know set people interested ill
1,0,hey thanx add dude farnborough 6th mates go emma
1,0,heyahh babe ii love yuu
1,0,hello josh
0,1,get rat
1,0,lol wag bum everyday wink wink bad wag bak lol
0,1,think youll find purpose youve used capital letter end name instead start poor gramma young man
1,0,happy birthday eric
1,0,hey mr crab thanks add love hat profile song groovy easter weekend stay away diy know killer bank holidays love hugs
1,0,doin goodcute baby next
1,0,lol havent much cw much expected subjects take iv got back farnham college open evening look half bad ummm tbh bin much wkends alot shopping chillin work sundays argos woop woop haha hannahs party pretty good end anything exciting wb love xxxxxxxxxxxxx
1,0,hottie lol heart
1,0,whew one intense game softball saturday
1,0,hello hope lovely birthday weekend keep metal cilgrug
1,0,hey sup man ya life treatin im good got done colege applications thats big release
1,0,hey havent talked soo long miss need hang soon summer need come house swimmin well im glad finally got myspace talk brii
1,0,hello
1,0,watup thuggin ursuline treatin ya miss keep ballin tho maybe well chill one day funn know vic
1,0,ana rock love slide show
1,0,happy day sister tried call yesterday could get hold next best thing luv
1,0,hey hope holidays good
1,0,hey like ur backround cool
1,0,happy smurfday
1,0,well bored going dinner tara amen going see movie pursuite happiness yea
0,1,dangg foo dont wanna enterr one im sorry ferr surr
1,0,love mwah33 knoe
1,0,helloooooooo
1,0,good day sir event reply facebookbut text would magic tonight hope well love ya
1,0,hey boy doingettin ready college
0,1,damn see game fucking bad fuck
1,0,thnax add
0,1,signed pention website soo sad cryed like 20 minutes
1,0,sup james sup cuz lol nah idk think going football think might stick basketball idk going play senior year gurrintees lol well ttyl
1,0,would song ha ha good stuff
1,0,ayah hl
1,0,hey sis showin sum love
1,0,wow feel special personalised comment im bitchd know lies love really xxx
1,0,hey sarah
1,0,happy birthday hope well hopefully catch soon
1,0,whats uphowz ur summer
1,0,robbie numbah one homie
1,0,nothing wrong details mine
1,0,thank adding mecant wait get know better
1,0,merry christmas
0,1,see finally made myspace page loser
1,0,happy birhday buddy
1,0,cheers add feel free drop leave comment birmingham
1,0,happy bday gabbi love
1,0,hey sexy whats
1,0,toby yah life
1,0,hey pimp really need hang soon im need strong drink
1,0,hanging go basic friend
1,0,thanks add request xoxo janine siu www janinesiu com
1,0,love love love im get couple man put name one give address may contact im every often right get
1,0,hey baby god miss cnat wait see love ya always ur best friend
1,0,hey im going austin starting friday monday acl get together drinks meet day going shows give ring
1,0,hey mamores haha im first one comment yup yup well hey im showing ur ass love even though left homehahaha know way funwell yealove pumba timon pumba eva
1,0,llamas wonderful
1,0,hey lee thought id leave message even tho neva eva message back doin seen agggeezzz hope alls good
1,0,ey good weekend use msn fancy chat sometime im
1,0,whats poppin sexy kno cum sho ya space sum luv bring back
0,1,ridiculed absolute truth word called pluralism worshiped gods called exploited poor called lottery neglected needy called rewarded laziness called welfare killed unborn called choice shot abortionists called justifiable neglected discipline children called building selfesteem abused power called political savvy coveted neighbours possessions called ambition polluted air profanity pornography called freedom expression ridiculed timehonoured values forefathers called enlightenment cant love honour respect eachother
1,0,wut foo ima bout bounce showin sum love
0,1,oh one hack thing
1,0,dude thinking hope well
1,0,think matt may want bad haha
1,0,say tizight anyway really wanted relax would said go grab favorite pillow curl couch throw tape away relahax relahax
1,0,yo forgot find kind background would like profile write code
1,0,whats good hope great time celebrating birthday wish many
1,0,hi sista hope log soon love ya hope everything good back rap love ttyl
1,0,oh dear love far long oh holidayswhen might see
1,0,ahh smeagsters lol
1,0,yo dogg dooooo
0,1,quyen close friends dont like girl see tell im going beat
1,0,whats cousin havnt really talked
1,0,thanks addd
1,0,hey babyfirst comment
1,0,thanks add
1,0,hey things going like new background ive learning snowboard fun glade spring comming take care
1,0,man need stop sometime
1,0,wat poppin lil sis
1,0,thats pretty good mom im proud
1,0,thanks add say lol go go go nashville news
1,0,hey tell stephanie made pictures im gonna go get pictures party developed
1,0,hey betty zoinkhow lately xxx
0,1,heavan like magic didnt think dont talk tricks
1,0,haha kellen need get friendsand pictures fun stuff find thi marc friends
1,0,go bed love
1,0,hey passing say hi let know new saturday spot jerz called feel good lounge starting saturday let know come ps get chance check new song things nina sky red cafe thanks
1,0,yay joined myspace
0,1,stealing
1,0,wanted say hi see ok end love traci
1,0,twas nice seeing girls xmas hope great new yearsdon sheryl
1,0,hows maine like live rhode island like hours away maine hope maybe maybe attend family picnick thing
1,0,good got engaged gf
0,1,whats ugly
1,0,happy birthday abby
1,0,hey baby wanted tell much love great father son grow best parents
1,0,heyy need comments soo arelol
1,0,best couple right hereeeeeee
1,0,whats ask fes add friends list
0,1,hey fucking punk forget people wait till see dead manhahahhaahaha way tomorrow go 38th mps get packet already 322r way hit dawg later
1,0,miss like hell cant make sun cause im goin campin wit mom wish could wana belly need send us pic little gurl still one phone joy work wit one replace get bored need money years know go lol ttyl muah
1,0,hey prima droping bye showing love well hopefully ur go primo latez talk laterz
1,0,thanks itd like fred scooby doo freddie prinze anytime youre home let know play
0,1,didnt know better id say wrote anyway thought might like sit school praying rule great nation god finds mention odd scripture class recites violates bill rights anytime head bow becomes federal matter hair purple orange green thats offense freedom scene law specific law precise prayers spoken aloud serious vice praying public hall might offend someone faith silence alone must meditate gods name prohibited state allowed cuss dress like freaks pierce noses tongues cheeks theyve outlawed guns first bible quote good book makes liable elect pregnant senior queen unwed daddy senior king inappropriate teach right wrong taught judgments belong get condoms birth controls study witchcraft vampires totem poles ten commandments allowed word god must reach crowd scary must confess chaos reigns schools mess lord silent plea make shot soul please take amen
1,0,xbox 360 halo dude youre funny
1,0,thinking
1,0,watz gud sexi babyjus stoppin show sum luv ur pageholla biak
1,0,thanks pretty good
1,0,thanks finding cool page keep metel alive best luck
1,0,hey
1,0,hey hows home xmas time
1,0,lol sweeet frm bham lady hopes ur gd ne ways wb brynn
1,0,mommyhood great getting ready move yay
1,0,hi mom im pretty good trying meet everybody
1,0,wanted come thru say thanks tha friend request take care dont stranger
1,0,hey got picturescant wait hold jaden beautifuli sent package mon hopefully get soonalso melissa jadens christmas way tobet glad back guam glad get come homelove mawmaw
1,0,nice meeting night tell christina needs get program actually drink dinner one day haha ashley
0,1,loserific thats slice ur neck battle ax
1,0,thanks looking adding id love stay touch andy cory became new sons last weekssuch polite handsome young men julie leann became sisters gone journey together forever bonded us let know soon hit walmart wednesday ink photo paper pictures way
1,0,dear hope got home okay heard half way lawrence given chris hayfever otherwise mostly sleeping bed ill sure boss around soon get make bed pack bag miss though seen often enough postcards new communique maybe check myspace shock horror even email hope feel better big hug lots love kate xxx
1,0,hey saw comment thought would drop one
1,0,smiles ear ear hugs josiah back im glad like walks layel qhat would like
1,0,brahwhat im comming cali three weeks like hang
1,0,thanx add
1,0,enjoy width425 height350
0,1,dont intresting stuff like born think kinda stuff rocks put basics need alayout get busy brolol
1,0,happy birthday
1,0,love
1,0,well sup johnathon havent heard call sometime
1,0,happy mothers day monica hope good one
1,0,guess called got today yup taken care offinally thanks making great pics posted mine amandas page guess paybacks bitch huhlol
1,0,aww miss im coming town fall break wedsun im coming visit thurs better working ahh
1,0,hey
1,0,hey baby wanna go club tonite looked hot yesterday love much ur hottest girl world love much brad
1,0,def give callmaybe well go village inn
0,1,hey little hooker gonna miss
1,0,tell justin im sorry love soooooooooo much
0,1,nothing much bored get job save boredom
1,0,hey baby wanted say hi love youhope keeping troublei miss cant wait see againtill kisses
0,1,old
1,0,ha sorry havent checked myspace forever got last comments left gift appreciation generosity letting borrow truck new would hold dear heart going replace cubs bat teh keychain couldnt find bat like one get chance go springfieldnice background cough
0,1,hey hoe bag go take blood pressure lol
1,0,wow thunderstorm love exciting ttyl auntie tiffy
1,0,hey hows ya good night week xxx
1,0,well hey im birthday picnic march 15th think could come
1,0,zdr macka kak si skupa mnogo si sexyare da mi doidesh na gosti 34roses red violets korny think ohh baby get horny eat beat bite blow suck fuck slowly kiss dont sassy use tongue make nasty pass atleast people get back atleast times know sexy beast pass anyone think fucking sexy34
1,0,haha first half high school opposites doesnt matter college lol
1,0,bout time lol naw buh thx chu fa unlamin page lol look real good sike naw jp doe anywayz jus comin thru bless yo page also tell good luck wit exams dun 4get yo helmet mean thinkin cap easy mr huggzmwahz emmy
1,0,miss cutie tell mom miss bunches tooo
